232999, 1323215, 1, 0, 0
233999, 1123072, 1, 0, 0
235000, 1054380, 1, 0, 0
236000, 968392, 1, 0, 0
236999, 937257, 1, 0, 0
238000, 951728, 1, 0, 0
239000, 984652, 1, 0, 0
240000, 947000, 1, 0, 0
240999, 979943, 1, 0, 0
242000, 979440, 1, 0, 0
243000, 962060, 1, 0, 0
243999, 970134, 1, 0, 0
245000, 971836, 1, 0, 0
246000, 952352, 1, 0, 0
247000, 971888, 1, 0, 0
247999, 984764, 1, 0, 0
249000, 953008, 1, 0, 0
250000, 975296, 1, 0, 0
1000, 982656, 1, 0, 0
1999, 1029237, 1, 0, 0
3000, 1006596, 1, 0, 0
4000, 982480, 1, 0, 0
5000, 984644, 1, 0, 0
5999, 1008604, 1, 0, 0
7000, 985188, 1, 0, 0
8000, 993192, 1, 0, 0
8999, 981137, 1, 0, 0
9999, 1022108, 1, 0, 0
11000, 972144, 1, 0, 0
12000, 1009320, 1, 0, 0
12999, 1007119, 1, 0, 0
14000, 977772, 1, 0, 0
15000, 989376, 1, 0, 0
16000, 991648, 1, 0, 0
16999, 979519, 1, 0, 0
18000, 997576, 1, 0, 0
19000, 1011596, 1, 0, 0
20000, 994260, 1, 0, 0
20999, 1004320, 1, 0, 0
21999, 994776, 1, 0, 0
23000, 1014156, 1, 0, 0
24000, 993528, 1, 0, 0
24999, 1000804, 1, 0, 0
26000, 992672, 1, 0, 0
27000, 980620, 1, 0, 0
28000, 993676, 1, 0, 0
28999, 1014386, 1, 0, 0
30000, 984964, 1, 0, 0
31000, 980944, 1, 0, 0
32000, 1002732, 1, 0, 0
32999, 992380, 1, 0, 0
33999, 986352, 1, 0, 0
35000, 1001604, 1, 0, 0
36000, 982184, 1, 0, 0
37000, 1013716, 1, 0, 0
37999, 987843, 1, 0, 0
39000, 973520, 1, 0, 0
40000, 1005628, 1, 0, 0
41000, 1008964, 1, 0, 0
41999, 978950, 1, 0, 0
43000, 997032, 1, 0, 0
44000, 1034172, 1, 0, 0
45000, 1007147, 1, 0, 0
46000, 967192, 1, 0, 0
46999, 1000776, 1, 0, 0
48000, 998032, 1, 0, 0
49000, 981160, 1, 0, 0
50000, 996380, 1, 0, 0
51000, 1011276, 1, 0, 0
51999, 980296, 1, 0, 0
53000, 1004132, 1, 0, 0
53999, 1003807, 1, 0, 0
55000, 991192, 1, 0, 0
56000, 987756, 1, 0, 0
56999, 992464, 1, 0, 0
58000, 968420, 1, 0, 0
59000, 995884, 1, 0, 0
59999, 988540, 1, 0, 0
61000, 991436, 1, 0, 0
62000, 1002640, 1, 0, 0
62999, 990186, 1, 0, 0
64000, 1013128, 1, 0, 0
65000, 1003476, 1, 0, 0
65999, 1001769, 1, 0, 0
67000, 996840, 1, 0, 0
68000, 978952, 1, 0, 0
68999, 991883, 1, 0, 0
70000, 1005284, 1, 0, 0
70999, 990594, 1, 0, 0
72000, 993116, 1, 0, 0
73000, 1000792, 1, 0, 0
74000, 996792, 1, 0, 0
75000, 986884, 1, 0, 0
75999, 1010162, 1, 0, 0
77000, 992296, 1, 0, 0
77999, 989369, 1, 0, 0
79000, 988032, 1, 0, 0
79999, 997081, 1, 0, 0
81000, 969736, 1, 0, 0
81999, 1001409, 1, 0, 0
83000, 1002004, 1, 0, 0
83999, 985869, 1, 0, 0
85000, 1005128, 1, 0, 0
85999, 1010342, 1, 0, 0
87000, 992088, 1, 0, 0
87999, 1001017, 1, 0, 0
89000, 1001548, 1, 0, 0
89999, 979199, 1, 0, 0
91000, 1002292, 1, 0, 0
91999, 995623, 1, 0, 0
93000, 988464, 1, 0, 0
94000, 988056, 1, 0, 0
95000, 1004436, 1, 0, 0
96000, 990054, 1, 0, 0
97000, 970660, 1, 0, 0
97999, 1002758, 1, 0, 0
99000, 1019156, 1, 0, 0
100000, 973388, 1, 0, 0
101000, 1002902, 1, 0, 0
102000, 1000416, 1, 0, 0
102999, 993713, 1, 0, 0
